Date,Probe,walen1,walen2,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,r_W,theta_w,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean
2016-09-26 18:12:04.117000+00:00,3,False,False,True,1.131,10.909,-4.303,11.727,3.463,109.712,2016-09-26 18:13:43.351229440+00:00,645,655,675,735,3.621,18.11,-34.916,16.014,18.14,-35.023,16.449,14.984,-34.12,14.609,14.984,-34.12,14.609,2.62,2.655,5.73,5.897,18.166,-171.544,-209.646,15.485,-171.26,-210.504,-11.905,-209.792,-180.093,-10.749,-216.635,-183.522,2134649,1063259.75,2072199.25,1056474.375,2338332.5,1072051.625,2325516.25,1096620.25,0.139
2016-09-26 18:15:14.169000+00:00,3,False,True,True,1.105,10.932,-4.279,11.74,0.591,142.684,2016-09-26 18:16:03.227217408+00:00,1073,1133,1153,1213,28.731,9.608,-20.175,9.402,8.665,-21.151,6.463,15.468,-17.922,19.542,15.468,-17.922,19.542,1.706,1.581,7.533,6.598,-3.286,-29.627,113.55,-2.855,-19.089,112.892,-47.024,-198.269,-174.588,-52.401,-185.567,-175.983,5213326.5,1182682.125,5511267.5,1440064.25,5812653,1087725.75,6169710.5,1499748.375,0.383
2016-09-26 18:15:44.170000+00:00,3,False,True,True,1.101,10.936,-4.275,11.742,0.591,142.684,2016-09-26 18:16:03.227217408+00:00,873,933,953,1013,28.731,9.608,-20.175,9.402,8.665,-21.151,6.463,15.468,-17.922,19.542,15.468,-17.922,19.542,1.706,1.581,7.533,6.598,-3.286,-29.627,113.55,-2.855,-19.089,112.892,-47.024,-198.269,-174.588,-52.401,-185.567,-175.983,5213326.5,1182682.125,5511267.5,1440064.25,5812653,1087725.75,6169710.5,1499748.375,0.383
2016-09-26 18:19:34.123000+00:00,3,False,False,True,1.066,10.966,-4.242,11.758,1.773,85.274,2016-09-26 18:21:00.754314624+00:00,1099,1159,1179,1239,9.26,12.029,-20.666,-0.023,11.625,-20.536,-0.409,9.523,-21.195,-3.51,9.523,-21.195,-3.51,1.12,1.116,6.534,6.79,-28.67,-77.927,108.285,-28.772,-77.8,114.8,-25.87,-70.915,-67.743,-25.285,-72.433,-69.749,7439536,1208456.375,7436900.5,1224375.5,8728056,1393408.875,8718655,1343877.375,0.592
2016-09-27 17:28:54.117000+00:00,3,False,False,True,1.627,10.554,-4.62,11.521,3.92,89.156,2016-09-27 17:29:28.798077056+00:00,197,257,277,337,19.252,1.972,-8.408,32.575,1.696,-8.05,34.213,3.503,-6.612,12.012,3.503,-6.612,12.012,1.291,1.454,4.48,4.5,-92.221,-18.678,92.532,-87.52,-16.428,92.095,-25.422,-124.033,72.067,-31.771,-119.628,85.302,3761839.5,1341779.5,3548203.25,1352390.125,3995243,1585456.625,3880343.75,1609400.625,1.027
2016-09-27 17:52:44.086000+00:00,3,False,False,True,1.424,10.772,-4.434,11.649,1.516,92.04,2016-09-27 17:53:24.383325440+00:00,367,427,287,347,20.621,12.072,-7.525,21.308,10.771,-9.753,22.888,8.004,-1.992,31.736,8.004,-1.992,31.736,0.89,1.028,1.452,1.579,67.99,12.249,40.539,73.129,12.491,40.704,-61.813,-60.741,25.371,-72.322,-55.333,36.698,5681898,2790452.25,5021653.5,4401265,5727784,3103048,5284534,4724297.5,0.243
2016-09-27 18:33:04.219000+00:00,3,False,False,True,1.076,11.079,-4.103,11.815,2.222,85.718,2016-09-27 18:34:47.876185088+00:00,682,742,762,800,6.083,7.431,-21.706,31.435,7.461,-21.595,31.633,7.292,-16.776,31.36,7.292,-16.776,31.36,0.874,0.94,1.627,1.705,-3.517,-214.479,-71.741,1.399,-216.124,-66.783,-50.225,-281.053,-162.638,-40.901,-282.303,-177.054,4581260.5,2898354.5,4476900,3278472,5721247,3667535.5,5706835,4140173,0.168
2016-09-27 18:35:14.121000+00:00,3,False,False,True,1.059,11.093,-4.086,11.821,2.517,42.778,2016-09-27 18:37:00.027144832+00:00,1465,1525,1385,1445,34.743,-0.128,-13.08,29.642,-0.295,-12.869,27.746,18.86,-19.249,23.903,18.86,-19.249,23.903,0.641,0.666,5.124,5.033,40.967,-245.448,34.448,33.054,-249.54,45.898,38.553,-320.298,-184.482,43.814,-334.366,-189.212,6838435,1201306.5,6765832,1220596.5,8876143,1344784,8546105,1243238.875,0.173
2016-09-27 18:39:54.175000+00:00,3,False,False,True,1.02,11.121,-4.049,11.835,1.533,102.149,2016-09-27 18:38:00.927587072+00:00,0,44,64,124,23.034,8.083,-27.393,12.461,9.745,-27.065,12.163,2.684,-17.636,17.257,2.684,-17.636,17.257,0.778,0.789,3.682,3.354,-32.509,-61.523,10.539,-22.21,-57.689,-2.154,-14.092,-156.675,-269.37,-12.964,-141.276,-279.111,7402141.5,1622234,7327172.5,2148858.25,9557577,1900477.25,9277365,2766376.75,0.477
2016-09-28 14:23:44.158000+00:00,3,False,False,True,3.146,8.143,-5.397,9.769,2.324,120.978,2016-09-28 14:23:53.584759040+00:00,0,49,69,129,50.928,15.246,-21.835,13.999,14.695,-21.633,14.336,-3.809,-13.746,44.756,-3.809,-13.746,44.756,1.329,1.213,5.44,5.135,-70.709,-160.002,64.238,-71.821,-208.906,78.182,-34.682,-209.218,-145.496,-42.011,-187.241,-133.929,4049044.25,1144069.75,4921914,1232382.25,4979191,953608.375,6260910.5,1039326.625,0.097
2016-09-28 14:26:04.110000+00:00,3,False,False,True,3.13,8.184,-5.397,9.803,2.588,93.544,2016-09-28 14:27:17.661220480+00:00,1284,1302,1204,1264,0,8.077,-41.402,25.186,8.877,-41.963,25.168,8.877,-41.963,25.168,8.877,-41.963,25.168,0.78,1.129,0.78,1.129,-62.257,-84.061,-166.596,-64.339,-62.573,-135.164,-62.257,-84.061,-166.596,-64.339,-62.573,-135.164,4927565,4927565,4353562,4353562,6037846,6037846,5349477.5,5349477.5,0.076
2016-09-28 14:27:04.111000+00:00,3,False,False,True,3.123,8.2,-5.397,9.817,2.588,93.544,2016-09-28 14:27:17.661220480+00:00,885,903,805,865,0,8.077,-41.402,25.186,8.877,-41.963,25.168,8.877,-41.963,25.168,8.877,-41.963,25.168,0.78,1.129,0.78,1.129,-62.257,-84.061,-166.596,-64.339,-62.573,-135.164,-62.257,-84.061,-166.596,-64.339,-62.573,-135.164,4927565,4927565,4353562,4353562,6037846,6037846,5349477.5,5349477.5,0.076
2016-09-28 14:28:04.112000+00:00,3,False,False,True,3.117,8.216,-5.397,9.83,2.588,93.544,2016-09-28 14:27:17.661220480+00:00,486,504,406,466,0,8.077,-41.402,25.186,8.877,-41.963,25.168,8.877,-41.963,25.168,8.877,-41.963,25.168,0.78,1.129,0.78,1.129,-62.257,-84.061,-166.596,-64.339,-62.573,-135.164,-62.257,-84.061,-166.596,-64.339,-62.573,-135.164,4927565,4927565,4353562,4353562,6037846,6037846,5349477.5,5349477.5,0.076
2016-09-28 14:28:44.162000+00:00,3,False,False,True,3.114,8.224,-5.397,9.837,2.588,93.544,2016-09-28 14:27:17.136217088+00:00,219,237,139,199,0,8.077,-41.402,25.186,8.877,-41.963,25.168,8.877,-41.963,25.168,8.877,-41.963,25.168,0.78,1.129,0.78,1.129,-62.257,-84.061,-166.596,-64.339,-62.573,-135.164,-62.257,-84.061,-166.596,-64.339,-62.573,-135.164,4927565,4927565,4353562,4353562,6037846,6037846,5349477.5,5349477.5,0.076
2016-09-28 14:29:24.213000+00:00,3,False,False,True,3.107,8.24,-5.397,9.85,5.642,106.631,2016-09-28 14:28:13.386621056+00:00,285,345,365,425,117.264,12,-44.97,19.331,12.69,-44.521,19.166,4.478,3.449,-21.013,4.478,3.449,-21.013,0.63,0.632,10.894,12.764,-8.954,-105.342,-126.303,12.308,-104.682,-125.596,-45.988,-274.932,-279.253,-53.833,-285.061,-235.327,4892096,514489.8125,4887774,599041.0625,7227982,850097.0625,7120319.5,832199.375,1.14
2016-09-28 14:41:24.222000+00:00,3,False,False,True,3.028,8.432,-5.391,10.008,2.501,119.942,2016-09-28 14:42:54.492936448+00:00,519,579,599,659,177.836,11.214,-23.944,12.553,8.402,-20.629,11.409,-5.12,13.563,-6.888,-5.12,13.563,-6.888,0.886,0.876,8.409,8.016,-23.157,-45.31,-9.952,-10.614,-48.971,-29.908,-47.518,-332.536,-150.302,-45.721,-315.142,-169.543,6551442,1350297.25,6367400.5,1497179.625,8670999,1443383.625,8485258,1509671.875,2.208
2016-10-01 18:24:14.144000+00:00,3,False,False,True,1.67,11.072,-4.042,11.787,2.766,143.601,2016-10-01 18:22:21.755373440+00:00,9,69,89,149,10.346,6.485,-31.894,11.665,6.683,-32.001,11.266,4.628,-23.841,13.648,4.628,-23.841,13.648,0.898,0.928,6.366,5.463,-84.257,-118.791,-140.113,-82.783,-115.563,-136.649,-53.098,-254.007,-214.628,-56.113,-287.801,-186.848,2896864.5,746197.125,2875657.75,1012295,2980769.5,839419,2936797.5,1187782.625,0.257
2016-10-03 16:17:24.197000+00:00,3,False,True,True,2.949,9.943,-4.942,11.103,0.687,136.367,2016-10-03 16:17:57.219942528+00:00,158,218,238,298,43.67,5.567,-9.86,7.237,5.746,-8.593,5.84,8.906,-3.423,23.509,8.906,-3.423,23.509,0.531,0.85,3.838,4.015,-117.418,-70.637,93.797,-125.148,-61.603,104.676,-20.605,-257.142,-132.354,-21.049,-291.069,-126.234,8030114.5,1191405,6956790,1230003.625,10135371,1090030.5,8603012,1156095.625,0.322
2016-10-03 16:19:44.149000+00:00,3,False,True,True,2.93,9.972,-4.927,11.123,0.687,136.367,2016-10-03 16:17:56.244934912+00:00,24,84,104,164,43.669,5.567,-9.86,7.237,5.746,-8.593,5.84,8.906,-3.423,23.509,8.906,-3.423,23.509,0.531,0.85,3.838,4.015,-117.418,-70.637,93.797,-125.148,-61.603,104.676,-20.605,-257.142,-132.354,-21.049,-291.069,-126.234,8030114.5,1191405,6956790,1230003.625,10135371,1090030.5,8603012,1156095.625,0.322
2016-10-05 16:04:04.091000+00:00,3,False,True,True,3.293,9.839,-4.952,11.015,2.793,145.271,2016-10-05 16:05:12.506566912+00:00,580,640,500,560,156.545,2.987,-22.549,26.932,3.201,-22.665,27.275,8.651,18.65,-19.237,8.651,18.65,-19.237,1.681,1.405,9.39,9.55,143.572,-13.857,-140.08,131.665,-38.421,-119.632,0.166,-239.375,1.544,1.297,-222.466,-18.155,2504821.75,390671.9375,3922197,417704.84375,1807016.125,477251.3125,3033214.75,476353.34375,0.275
2016-10-05 16:03:44.141000+00:00,3,False,True,True,3.297,9.833,-4.955,11.011,2.793,145.243,2016-10-05 16:05:12.506566912+00:00,580,640,500,560,156.525,2.999,-22.539,26.94,3.213,-22.654,27.283,8.65,18.65,-19.238,8.65,18.65,-19.238,1.681,1.405,9.39,9.55,143.612,-13.788,-140.043,131.722,-38.333,-119.575,0.213,-239.371,1.563,1.36,-222.467,-18.141,2504821.75,390671.9375,3922197,417704.84375,1807016.125,477251.3125,3033214.75,476353.34375,0.275
2016-10-06 16:28:49.026000+00:00,3,False,False,True,3.239,10.135,-4.757,11.196,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 16:55:24.147000+00:00,3,False,False,True,3.038,10.406,-4.565,11.363,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 16:51:54.145000+00:00,3,False,False,True,3.065,10.372,-4.591,11.343,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:00:14.101000+00:00,3,False,False,True,2.999,10.454,-4.527,11.392,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:03:14.104000+00:00,3,False,False,True,2.975,10.482,-4.504,11.409,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:01:24.152000+00:00,3,False,False,True,2.991,10.463,-4.519,11.397,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:08:44.109000+00:00,3,False,False,True,2.932,10.533,-4.46,11.438,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:06:04.206000+00:00,3,False,False,True,2.952,10.51,-4.48,11.425,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:12:34.212000+00:00,3,False,False,True,2.901,10.569,-4.429,11.459,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:14:54.164000+00:00,3,False,False,True,2.885,10.587,-4.413,11.469,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:16:34.215000+00:00,3,False,False,True,2.869,10.604,-4.397,11.479,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:19:54.168000+00:00,3,False,False,True,2.845,10.63,-4.372,11.494,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:22:44.120000+00:00,3,False,False,True,2.821,10.656,-4.348,11.509,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:28:04.075000+00:00,3,False,False,True,2.777,10.702,-4.303,11.534,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:30:14.127000+00:00,3,False,False,True,2.761,10.718,-4.286,11.544,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:38:14.133000+00:00,3,False,False,True,2.696,10.782,-4.219,11.578,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-06 17:42:44.137000+00:00,3,False,False,True,2.66,10.817,-4.181,11.597,nan,nan,2016-10-06 15:42:24.584205440+00:00,333,393,253,313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,0.99,18.64,17.095,31.421,28.144,-48.169,27.166,28.468,-45.551,4.113,-208.218,-247.566,3.616,-205.604,-242.088,2481389.75,363642.6875,2381743.5,373778.8125,3376604.75,369041.25,3258322.75,383116.6875,nan
2016-10-10 15:05:44.117000+00:00,3,False,False,True,4.305,9.214,-5.047,10.506,1.982,121.93,2016-10-10 15:05:58.471476992+00:00,836,896,916,976,44.064,13.037,-27.946,17.302,13.81,-27.538,18.712,5.01,-8.484,37.549,5.01,-8.484,37.549,1.298,1.295,23.674,21.94,-67.577,-0.685,12.747,-67.85,0.594,-4.978,-11.606,-225.764,-169.727,-0.572,-228.733,-170.573,4364493,247736.625,4156008.25,269541.09375,6595450,273085.0625,6231038,299225.15625,0.149
2016-10-10 16:01:04.113000+00:00,3,False,False,True,3.939,9.884,-4.754,10.968,0.618,90.868,2016-10-10 15:59:17.470759552+00:00,68,72,92,152,5.543,11.35,-14.127,13.669,11.675,-13.978,13.353,11.365,-15.354,16.683,11.365,-15.354,16.683,2.717,2.729,3.555,3.669,-96.339,11.369,-68.373,-94.487,10.356,-69.519,-123.286,-1.33,-120.092,-124.41,-2.745,-120.817,2433840.25,1786019.625,2515506,1773023,3232837,2439250,3281395.75,2407885.5,0.395
2016-10-14 12:35:24.096000+00:00,3,False,False,True,5.497,7.142,-4.993,8.714,0.747,40.234,2016-10-14 12:36:34.514587008+00:00,1313,1315,1335,1395,5.121,16.229,-48.848,31.589,16.229,-48.848,31.589,14.914,-45.504,35.634,14.914,-45.504,35.634,3.098,3.098,3.491,3.491,-136.371,-107.112,-42.213,-136.371,-107.112,-42.213,-111.889,-26.666,30.564,-111.889,-26.666,30.564,1176883.5,1119449,1176883.5,1119449,1227362.75,1240484.375,1227362.75,1240484.375,0.039
2016-10-14 12:37:54.098000+00:00,3,False,False,True,5.49,7.181,-5.001,8.751,0.747,40.234,2016-10-14 12:36:34.514587008+00:00,313,315,335,395,5.121,16.229,-48.848,31.589,16.229,-48.848,31.589,14.914,-45.504,35.634,14.914,-45.504,35.634,3.098,3.098,3.491,3.491,-136.371,-107.112,-42.213,-136.371,-107.112,-42.213,-111.889,-26.666,30.564,-111.889,-26.666,30.564,1176883.5,1119449,1176883.5,1119449,1227362.75,1240484.375,1227362.75,1240484.375,0.039
2016-10-16 13:04:14.177000+00:00,3,False,True,True,5.65,7.65,-4.988,9.133,1.559,41.949,2016-10-16 13:04:39.190560+00:00,103,163,23,83,4.152,7.963,-24.546,43.2,7.729,-23.869,43.062,9.998,-26.569,41.888,9.998,-26.569,41.888,0.687,0.687,0.735,0.977,2.378,-44.557,-70.799,4.684,-51.692,-72.665,-17.982,-61.73,-158.853,-10.094,-18.228,-146.386,4592900,4456642,4654494.5,4030728.5,5961691,5374728,5963074.5,4915178,0.06
2016-10-16 15:01:54.177000+00:00,3,False,False,True,5.09,9.237,-4.761,10.392,4.135,133.89,2016-10-16 15:02:08.795149440+00:00,413,417,437,497,7.272,4.667,-28.576,36.714,4.693,-28.324,36.695,0.968,-29.262,30.938,0.968,-29.262,30.938,2.717,2.8,6.077,6.048,-57.231,101.207,-12.837,-57.055,98.401,-10.076,-79.693,105.079,46.319,-80.097,104.673,46.289,1386858,733292.9375,1365790.625,731917.125,1655941.25,897179.875,1667858.375,897282.875,0.091
2016-10-16 17:28:34.203000+00:00,3,False,False,True,4.043,10.631,-3.71,11.26,2.239,90.547,2016-10-16 17:28:53.714045440+00:00,122,182,202,262,4.522,5.513,-18.723,36.721,6.186,-18.49,36.982,3.564,-16.22,27.441,3.564,-16.22,27.441,0.724,0.78,3.632,3.953,-47.135,-69.069,-28.034,-49.748,-73.012,-6.312,1.708,-355.103,-155.793,-4.249,-370.177,-150.687,3742659,1415065.25,3593269.25,1443503.375,4901638,1645350.75,4741127.5,1678090.75,0.302
2016-10-16 17:51:04.222000+00:00,3,True,True,True,3.856,10.768,-3.508,11.325,0.542,167.477,2016-10-16 17:51:44.574885504+00:00,182,242,262,322,38.355,1.303,-7.19,21.03,1.68,-7.193,21.415,-7.558,7.585,28.032,-7.558,7.585,28.032,1.158,1.393,5.455,5.635,-136.769,22.799,-207.827,-134.702,24.037,-213.938,42.651,-434.408,50.615,50.322,-435.757,63.298,5640713,1051410.25,5140053,1152624.125,6789278,1245017,6283915,1266717.875,0.279
2016-10-16 17:56:14.127000+00:00,3,False,True,True,3.813,10.795,-3.463,11.337,1.981,148.281,2016-10-16 17:56:56.727356928+00:00,945,1005,865,925,68.982,-3.838,-8.127,32.394,-3.103,-5.24,29.972,7.078,18.326,12.449,7.078,18.326,12.449,0.804,1.014,12.814,13.122,36.484,-149.088,-227.286,34.245,-151.022,-250.015,144.57,-323.533,77.29,141.672,-323.146,97.829,5539743.5,784829.75,4985954,778931.25,7931966,895147,7329279.5,884267.125,0.581
2016-10-16 19:24:44.205000+00:00,3,False,False,True,3.013,11.084,-2.663,11.399,2.231,114.249,2016-10-16 19:24:56.695016960+00:00,557,617,637,697,156.01,18.446,-21.755,25.311,19.145,-21.415,25.283,-2.271,5.434,-11.309,-2.271,5.434,-11.309,1.441,1.547,19.164,17.163,-224.059,-352.71,81.364,-225.74,-344.055,89.606,48.157,-441.361,20.646,60.637,-451.209,32.8,2008711.875,427193.3125,1945278.125,451722.625,2344807.5,412201.8125,2325817.75,484856.71875,3.901
2016-10-16 19:26:24.106000+00:00,3,False,False,True,2.999,11.085,-2.65,11.398,2.231,114.249,2016-10-16 19:24:56.695016960+00:00,92,152,172,232,156.01,18.446,-21.755,25.311,19.145,-21.415,25.283,-2.271,5.434,-11.309,-2.271,5.434,-11.309,1.441,1.547,19.164,17.163,-224.059,-352.71,81.364,-225.74,-344.055,89.606,48.157,-441.361,20.646,60.637,-451.209,32.8,2008711.875,427193.3125,1945278.125,451722.625,2344807.5,412201.8125,2325817.75,484856.71875,3.901
2016-10-16 20:37:04.218000+00:00,3,False,True,True,2.297,11.037,-2.076,11.23,1.223,30.401,2016-10-16 20:38:33.706460032+00:00,387,447,467,527,17.138,11.349,-14.807,32.432,10.945,-14.473,32.209,11.404,-30.786,34.628,11.404,-30.786,34.628,0.509,0.532,0.833,1.385,-38.004,-35.636,32.341,-25.532,-30.641,24.211,-43.127,-201.673,-222.571,-27.921,-205.724,-226.957,7181945,3838497,7068526.5,3521869.75,8828956,4680666,8705616,4247071.5,0.077
2016-10-16 20:38:24.169000+00:00,3,False,True,True,2.287,11.034,-2.069,11.227,1.223,30.401,2016-10-16 20:38:31.456439040+00:00,387,447,467,527,17.138,11.349,-14.807,32.432,10.945,-14.473,32.209,11.404,-30.786,34.628,11.404,-30.786,34.628,0.509,0.532,0.833,1.385,-38.004,-35.636,32.341,-25.532,-30.641,24.211,-43.127,-201.673,-222.571,-27.921,-205.724,-226.957,7181945,3838497,7068526.5,3521869.75,8828956,4680666,8705616,4247071.5,0.077
2016-10-17 11:43:34.210000+00:00,3,False,False,True,5.96,6.442,-4.708,7.979,3.54,87.886,2016-10-17 11:44:40.179380096+00:00,438,498,358,418,7.589,8.105,-41.976,18.728,8.062,-41.897,19.508,9.867,-33.473,20.444,9.867,-33.473,20.444,0.687,0.72,3.459,3.329,-3.969,21.397,-117.043,-4.124,33.114,-110.45,-109.024,-32.616,-268.997,-114.723,-55.122,-252.13,2531912.75,953832.25,2529672.75,1047251.9375,2399758.5,1019818,2436176.75,1055080.875,0.072
2016-10-17 11:45:54.162000+00:00,3,False,True,True,5.957,6.474,-4.718,8.011,2.538,45.113,2016-10-17 11:44:19.704222976+00:00,142,202,222,282,6.28,14.787,-38.287,21.321,15.607,-39.171,20.694,9.867,-33.563,20.444,9.867,-33.563,20.444,0.844,1.073,3.459,3.269,-74.028,-116.829,-56.293,-77.857,-122.282,-55.14,-110.713,-27.707,-275.809,-116.311,-49.915,-253.607,2073763,986920.0625,2086312.5,1079405.5,2070715.75,1019818,2132096.5,1064492.625,0.072
